filename,var,mean,status,reason,dup_distance
05_00116.jpg,207.036764,120.052203,kept,,6
05_00117.jpg,118.090880,123.402165,rejected,duplicate(hamming=5<=5),5
05_00118.jpg,120.975865,124.019514,rejected,duplicate(hamming=5<=5),5
05_00119.jpg,121.645416,122.571388,rejected,duplicate(hamming=4<=5),4
05_00120.jpg,187.747150,118.872127,rejected,duplicate(hamming=5<=5),5
05_00121.jpg,89.163921,117.751349,rejected,blurry(var=89.2<100.0),
05_00122.jpg,75.903833,119.699718,rejected,blurry(var=75.9<100.0),
05_00123.jpg,127.548378,116.936356,rejected,duplicate(hamming=3<=5),3
06_00001.jpg,99.243787,115.793878,rejected,blurry(var=99.2<100.0),
06_00002.jpg,103.941374,114.902960,kept,,14
06_00003.jpg,133.036318,107.582282,kept,,12
06_00004.jpg,127.325203,109.883751,kept,,6
06_00005.jpg,82.214789,109.394017,rejected,blurry(var=82.2<100.0),
06_00006.jpg,79.300796,118.314346,rejected,blurry(var=79.3<100.0),
06_00007.jpg,121.712427,109.121503,kept,,8
06_00008.jpg,109.382415,110.135094,kept,,6
06_00009.jpg,77.981314,114.473737,rejected,blurry(var=78.0<100.0),
06_00010.jpg,104.406648,117.052622,kept,,11
06_00011.jpg,128.216440,113.195391,kept,,12
06_00012.jpg,116.540248,110.803934,kept,,8
06_00013.jpg,91.525893,112.248687,rejected,blurry(var=91.5<100.0),
06_00014.jpg,121.133313,121.426799,kept,,6
06_00015.jpg,70.229811,126.119635,rejected,blurry(var=70.2<100.0),
06_00016.jpg,99.378315,121.526802,rejected,blurry(var=99.4<100.0),
06_00017.jpg,87.908617,119.881112,rejected,blurry(var=87.9<100.0),
06_00018.jpg,79.384393,128.759975,rejected,blurry(var=79.4<100.0),
06_00019.jpg,70.246977,123.229543,rejected,blurry(var=70.2<100.0),
06_00020.jpg,81.633278,110.297631,rejected,blurry(var=81.6<100.0),
06_00021.jpg,53.955749,116.407206,rejected,blurry(var=54.0<100.0),
06_00022.jpg,97.409143,125.646438,rejected,blurry(var=97.4<100.0),
06_00023.jpg,73.567890,121.409482,rejected,blurry(var=73.6<100.0),
06_00024.jpg,95.992974,127.726941,rejected,blurry(var=96.0<100.0),
06_00025.jpg,66.980715,132.245665,rejected,blurry(var=67.0<100.0),
06_00026.jpg,91.226737,132.649380,rejected,blurry(var=91.2<100.0),
06_00027.jpg,69.572062,125.218881,rejected,blurry(var=69.6<100.0),
06_00028.jpg,57.378810,101.479689,rejected,blurry(var=57.4<100.0),
06_00029.jpg,69.731078,115.936441,rejected,blurry(var=69.7<100.0),
06_00030.jpg,78.111654,132.635730,rejected,blurry(var=78.1<100.0),
06_00031.jpg,55.673215,140.377329,rejected,blurry(var=55.7<100.0),
06_00032.jpg,49.871406,144.753331,rejected,blurry(var=49.9<100.0),
06_00033.jpg,94.846110,129.310717,rejected,blurry(var=94.8<100.0),
06_00034.jpg,120.550787,128.803285,kept,,11
06_00035.jpg,132.560376,109.155709,kept,,15
06_00036.jpg,187.032295,109.550892,kept,,16
06_00037.jpg,156.950112,107.553395,kept,,17
06_00038.jpg,264.778748,105.690763,kept,,17
06_00039.jpg,228.521384,105.390141,rejected,duplicate(hamming=3<=5),3
06_00040.jpg,104.131162,109.208065,kept,,12
06_00041.jpg,126.204206,110.669768,kept,,17
06_00042.jpg,108.598203,126.499784,kept,,14
06_00043.jpg,44.545002,113.485926,rejected,blurry(var=44.5<100.0),
06_00044.jpg,38.413989,110.883110,rejected,blurry(var=38.4<100.0),
06_00045.jpg,93.454238,115.779532,rejected,blurry(var=93.5<100.0),
06_00046.jpg,190.200241,114.164912,kept,,13
06_00047.jpg,103.621960,124.545164,kept,,7
06_00048.jpg,108.697267,121.406083,kept,,9
06_00049.jpg,157.571420,124.545221,kept,,9
06_00050.jpg,137.338418,122.114998,kept,,11
06_00051.jpg,65.948395,119.438658,rejected,blurry(var=65.9<100.0),
06_00052.jpg,177.003170,119.382174,kept,,10
06_00053.jpg,142.407338,114.082206,kept,,8
06_00054.jpg,151.393270,110.988542,rejected,duplicate(hamming=5<=5),5
06_00055.jpg,117.583558,108.814038,kept,,8
06_00056.jpg,102.134788,110.385320,kept,,6
06_00057.jpg,93.110864,122.946283,rejected,blurry(var=93.1<100.0),
06_00058.jpg,138.773726,121.782317,kept,,14
06_00059.jpg,142.797515,115.478714,kept,,10
06_00060.jpg,115.010514,119.756576,kept,,9
06_00061.jpg,125.255843,122.906016,rejected,duplicate(hamming=5<=5),5
06_00062.jpg,129.394912,120.847041,kept,,7
06_00063.jpg,135.110918,119.220085,rejected,duplicate(hamming=4<=5),4
06_00064.jpg,126.980832,123.838387,rejected,duplicate(hamming=5<=5),5
06_00065.jpg,125.264604,123.645952,rejected,duplicate(hamming=5<=5),5
06_00066.jpg,132.558347,122.741661,kept,,8
06_00067.jpg,167.113012,118.404607,kept,,9
06_00068.jpg,61.070981,118.974044,rejected,blurry(var=61.1<100.0),
06_00069.jpg,148.094239,119.278433,kept,,10
06_00070.jpg,196.145713,122.693248,kept,,11
06_00071.jpg,108.277819,119.745849,kept,,6
06_00072.jpg,90.219151,118.321117,rejected,blurry(var=90.2<100.0),
06_00073.jpg,83.208535,119.370205,rejected,blurry(var=83.2<100.0),
06_00074.jpg,65.953049,115.175898,rejected,blurry(var=66.0<100.0),
06_00075.jpg,166.077846,118.283352,kept,,8
06_00076.jpg,90.971425,117.038508,rejected,blurry(var=91.0<100.0),
06_00077.jpg,137.591208,115.207779,kept,,6
06_00078.jpg,110.290691,115.078741,kept,,6
06_00079.jpg,41.845429,115.928239,rejected,blurry(var=41.8<100.0),
06_00080.jpg,132.380550,112.312148,kept,,7
06_00081.jpg,41.554186,111.023006,rejected,blurry(var=41.6<100.0),
06_00082.jpg,20.220182,103.588385,rejected,blurry(var=20.2<100.0),
06_00083.jpg,14.501239,129.673036,rejected,blurry(var=14.5<100.0),
06_00084.jpg,30.988238,122.181386,rejected,blurry(var=31.0<100.0),
06_00085.jpg,70.779672,107.799861,rejected,blurry(var=70.8<100.0),
06_00086.jpg,78.193152,113.646527,rejected,blurry(var=78.2<100.0),
06_00087.jpg,97.813149,109.830766,rejected,blurry(var=97.8<100.0),
06_00088.jpg,126.392514,111.203779,kept,,10
06_00089.jpg,81.202580,113.783048,rejected,blurry(var=81.2<100.0),
06_00090.jpg,102.696593,121.139118,rejected,duplicate(hamming=4<=5),4
06_00091.jpg,164.317719,117.089397,kept,,6
06_00092.jpg,117.620442,114.348801,rejected,duplicate(hamming=4<=5),4
06_00093.jpg,110.291808,114.140978,rejected,duplicate(hamming=3<=5),3
06_00094.jpg,76.809435,112.917935,rejected,blurry(var=76.8<100.0),
06_00095.jpg,136.228599,111.839018,rejected,duplicate(hamming=5<=5),5
06_00096.jpg,122.922742,115.202322,rejected,duplicate(hamming=5<=5),5
06_00097.jpg,47.992171,117.703675,rejected,blurry(var=48.0<100.0),
06_00098.jpg,81.513577,128.361621,rejected,blurry(var=81.5<100.0),
06_00099.jpg,97.148804,131.614628,rejected,blurry(var=97.1<100.0),
06_00100.jpg,93.422385,135.822881,rejected,blurry(var=93.4<100.0),
06_00101.jpg,80.606688,136.477817,rejected,blurry(var=80.6<100.0),
06_00102.jpg,101.262827,134.515765,kept,,7
06_00103.jpg,187.557715,135.586785,rejected,duplicate(hamming=5<=5),5
06_00104.jpg,121.773823,137.774743,kept,,7
06_00105.jpg,166.327949,138.575518,kept,,7
06_00106.jpg,162.250477,131.688945,rejected,duplicate(hamming=4<=5),4
06_00107.jpg,215.975905,126.963159,kept,,12
06_00108.jpg,187.162390,122.473866,kept,,10
06_00109.jpg,167.265463,126.665314,kept,,9
06_00110.jpg,90.459883,133.161683,rejected,blurry(var=90.5<100.0),
06_00111.jpg,156.907973,135.219259,kept,,9
06_00112.jpg,166.265754,131.179375,rejected,duplicate(hamming=5<=5),5
06_00113.jpg,62.003845,136.360229,rejected,blurry(var=62.0<100.0),
06_00114.jpg,69.323157,131.816447,rejected,blurry(var=69.3<100.0),
06_00115.jpg,99.663418,132.197951,rejected,blurry(var=99.7<100.0),
06_00116.jpg,102.615852,127.885225,kept,,13
06_00117.jpg,111.682245,119.951389,kept,,13
06_00118.jpg,142.411021,115.707566,kept,,11
06_00119.jpg,119.902926,118.554656,kept,,11
06_00120.jpg,118.221700,115.290947,rejected,duplicate(hamming=4<=5),4
06_00121.jpg,144.082416,112.824972,kept,,10
06_00122.jpg,102.235880,115.573967,kept,,9
06_00123.jpg,167.235010,111.749235,rejected,duplicate(hamming=5<=5),5
07_00001.jpg,8.560635,21.964247,rejected,blurry(var=8.6<100.0),
07_00002.jpg,9.297934,21.962485,rejected,blurry(var=9.3<100.0),
07_00003.jpg,7.136020,22.099991,rejected,blurry(var=7.1<100.0),
07_00004.jpg,6.942936,22.182827,rejected,blurry(var=6.9<100.0),
07_00005.jpg,5.384036,23.356724,rejected,blurry(var=5.4<100.0),
07_00006.jpg,5.332272,24.019334,rejected,blurry(var=5.3<100.0),
07_00007.jpg,5.414183,24.305968,rejected,blurry(var=5.4<100.0),
07_00008.jpg,8.302163,25.754412,rejected,blurry(var=8.3<100.0),
07_00009.jpg,7.355932,25.490757,rejected,blurry(var=7.4<100.0),
07_00010.jpg,7.112118,26.122161,rejected,blurry(var=7.1<100.0),
07_00011.jpg,8.894398,24.686782,rejected,blurry(var=8.9<100.0),
07_00012.jpg,9.979314,26.307967,rejected,blurry(var=10.0<100.0),
07_00013.jpg,13.275932,29.143753,rejected,blurry(var=13.3<100.0),
07_00014.jpg,14.056328,30.538852,rejected,blurry(var=14.1<100.0),
07_00015.jpg,9.897576,30.012283,rejected,blurry(var=9.9<100.0),
07_00016.jpg,11.612738,27.304118,rejected,blurry(var=11.6<100.0),
07_00017.jpg,12.013726,24.511596,rejected,blurry(var=12.0<100.0),
07_00018.jpg,11.906369,25.620193,rejected,blurry(var=11.9<100.0),
07_00019.jpg,16.366113,26.911873,rejected,blurry(var=16.4<100.0),
07_00020.jpg,16.612774,27.578193,rejected,blurry(var=16.6<100.0),
07_00021.jpg,9.353636,26.342952,rejected,blurry(var=9.4<100.0),
07_00022.jpg,13.037236,24.934938,rejected,blurry(var=13.0<100.0),
07_00023.jpg,13.330786,24.389306,rejected,blurry(var=13.3<100.0),
07_00024.jpg,13.835930,28.082260,rejected,blurry(var=13.8<100.0),
07_00025.jpg,12.489316,25.200889,rejected,blurry(var=12.5<100.0),
07_00026.jpg,12.709454,19.936204,rejected,blurry(var=12.7<100.0),
07_00027.jpg,17.606756,21.536922,rejected,blurry(var=17.6<100.0),
07_00028.jpg,13.298359,20.985061,rejected,blurry(var=13.3<100.0),
07_00029.jpg,8.536858,21.262206,rejected,blurry(var=8.5<100.0),
07_00030.jpg,11.315119,22.798645,rejected,blurry(var=11.3<100.0),
07_00031.jpg,12.743558,23.986610,rejected,blurry(var=12.7<100.0),
07_00032.jpg,7.782542,24.231593,rejected,blurry(var=7.8<100.0),
07_00033.jpg,5.439495,22.167665,rejected,blurry(var=5.4<100.0),
07_00034.jpg,6.930712,21.539848,rejected,blurry(var=6.9<100.0),
07_00035.jpg,4.733341,22.021093,rejected,blurry(var=4.7<100.0),
07_00036.jpg,4.177216,18.620829,rejected,blurry(var=4.2<100.0),
07_00037.jpg,6.463453,18.165125,rejected,blurry(var=6.5<100.0),
07_00038.jpg,12.493274,21.449859,rejected,blurry(var=12.5<100.0),
07_00039.jpg,19.064027,25.984722,rejected,blurry(var=19.1<100.0),
07_00040.jpg,11.797688,32.756944,rejected,blurry(var=11.8<100.0),
07_00041.jpg,8.670230,35.449489,rejected,blurry(var=8.7<100.0),
07_00042.jpg,13.768797,34.181684,rejected,blurry(var=13.8<100.0),
07_00043.jpg,8.637837,33.219784,rejected,blurry(var=8.6<100.0),
07_00044.jpg,11.675241,31.618232,rejected,blurry(var=11.7<100.0),
07_00045.jpg,9.144575,32.968503,rejected,blurry(var=9.1<100.0),
07_00046.jpg,7.617421,29.064058,rejected,blurry(var=7.6<100.0),
07_00047.jpg,14.184382,28.133470,rejected,blurry(var=14.2<100.0),
07_00048.jpg,17.796672,30.687433,rejected,blurry(var=17.8<100.0),
07_00049.jpg,15.041393,23.572238,rejected,blurry(var=15.0<100.0),
07_00050.jpg,13.959261,24.281368,rejected,blurry(var=14.0<100.0),
07_00051.jpg,16.461692,25.664977,rejected,blurry(var=16.5<100.0),
07_00052.jpg,13.300383,27.576060,rejected,blurry(var=13.3<100.0),
07_00053.jpg,16.047586,28.654061,rejected,blurry(var=16.0<100.0),
07_00054.jpg,21.884940,27.906636,rejected,blurry(var=21.9<100.0),
07_00055.jpg,21.776413,25.742349,rejected,blurry(var=21.8<100.0),
07_00056.jpg,21.032831,25.806445,rejected,blurry(var=21.0<100.0),
07_00057.jpg,24.406550,25.403043,rejected,blurry(var=24.4<100.0),
07_00058.jpg,17.687324,26.854990,rejected,blurry(var=17.7<100.0),
07_00059.jpg,20.296549,28.278678,rejected,blurry(var=20.3<100.0),
07_00060.jpg,19.482281,28.460246,rejected,blurry(var=19.5<100.0),
07_00061.jpg,18.887901,30.698434,rejected,blurry(var=18.9<100.0),
07_00062.jpg,21.682867,32.344654,rejected,blurry(var=21.7<100.0),
07_00063.jpg,17.996931,33.087206,rejected,blurry(var=18.0<100.0),
07_00064.jpg,20.387352,31.815601,rejected,blurry(var=20.4<100.0),
07_00065.jpg,14.310597,28.985423,rejected,blurry(var=14.3<100.0),
07_00066.jpg,13.751600,29.289933,rejected,blurry(var=13.8<100.0),
07_00067.jpg,11.365436,27.433531,rejected,blurry(var=11.4<100.0),
07_00068.jpg,11.537917,25.717057,rejected,blurry(var=11.5<100.0),
07_00069.jpg,11.028820,26.780941,rejected,blurry(var=11.0<100.0),
07_00070.jpg,11.598697,25.785031,rejected,blurry(var=11.6<100.0),
07_00071.jpg,13.317639,26.210914,rejected,blurry(var=13.3<100.0),
07_00072.jpg,14.497056,25.976089,rejected,blurry(var=14.5<100.0),
07_00073.jpg,13.533154,28.026147,rejected,blurry(var=13.5<100.0),
07_00074.jpg,11.747100,26.649757,rejected,blurry(var=11.7<100.0),
07_00075.jpg,9.687361,26.869540,rejected,blurry(var=9.7<100.0),
07_00076.jpg,13.771245,26.379481,rejected,blurry(var=13.8<100.0),
07_00077.jpg,13.412128,28.108161,rejected,blurry(var=13.4<100.0),
07_00078.jpg,10.812835,28.888988,rejected,blurry(var=10.8<100.0),
07_00079.jpg,10.862078,31.325116,rejected,blurry(var=10.9<100.0),
07_00080.jpg,10.823435,33.421694,rejected,blurry(var=10.8<100.0),
07_00081.jpg,15.436305,31.255443,rejected,blurry(var=15.4<100.0),
07_00082.jpg,16.592300,31.142767,rejected,blurry(var=16.6<100.0),
07_00083.jpg,12.222718,27.351096,rejected,blurry(var=12.2<100.0),
07_00084.jpg,8.409941,28.828410,rejected,blurry(var=8.4<100.0),
07_00085.jpg,4.298522,24.542299,rejected,blurry(var=4.3<100.0),
07_00086.jpg,7.943796,29.049695,rejected,blurry(var=7.9<100.0),
07_00087.jpg,5.129516,27.902905,rejected,blurry(var=5.1<100.0),
07_00088.jpg,4.718160,30.314142,rejected,blurry(var=4.7<100.0),
07_00089.jpg,4.490388,26.359355,rejected,blurry(var=4.5<100.0),
07_00090.jpg,6.589237,26.390740,rejected,blurry(var=6.6<100.0),
07_00091.jpg,11.294800,26.065723,rejected,blurry(var=11.3<100.0),
07_00092.jpg,12.880944,27.909587,rejected,blurry(var=12.9<100.0),
07_00093.jpg,13.486202,28.104936,rejected,blurry(var=13.5<100.0),
07_00094.jpg,16.945795,27.707569,rejected,blurry(var=16.9<100.0),
07_00095.jpg,17.231035,27.143893,rejected,blurry(var=17.2<100.0),
07_00096.jpg,17.180710,28.045505,rejected,blurry(var=17.2<100.0),
07_00097.jpg,11.907309,28.470819,rejected,blurry(var=11.9<100.0),
07_00098.jpg,14.473668,29.851401,rejected,blurry(var=14.5<100.0),
07_00099.jpg,22.314851,26.080857,rejected,blurry(var=22.3<100.0),
07_00100.jpg,18.783581,26.823889,rejected,blurry(var=18.8<100.0),
07_00101.jpg,22.571501,27.624051,rejected,blurry(var=22.6<100.0),
07_00102.jpg,18.209079,27.830124,rejected,blurry(var=18.2<100.0),
07_00103.jpg,17.560813,25.316263,rejected,blurry(var=17.6<100.0),
07_00104.jpg,20.528945,27.528786,rejected,blurry(var=20.5<100.0),
07_00105.jpg,28.370020,24.008835,rejected,blurry(var=28.4<100.0),
07_00106.jpg,22.675828,24.807840,rejected,blurry(var=22.7<100.0),
07_00107.jpg,25.116362,25.972526,rejected,blurry(var=25.1<100.0),
07_00108.jpg,30.304140,26.835863,rejected,blurry(var=30.3<100.0),
07_00109.jpg,32.913279,27.131776,rejected,blurry(var=32.9<100.0),
07_00110.jpg,25.978099,24.998828,rejected,blurry(var=26.0<100.0),
07_00111.jpg,18.559188,25.730847,rejected,blurry(var=18.6<100.0),
07_00112.jpg,20.580291,23.312777,rejected,blurry(var=20.6<100.0),
07_00113.jpg,19.977709,22.198711,rejected,blurry(var=20.0<100.0),
07_00114.jpg,16.598527,23.055407,rejected,blurry(var=16.6<100.0),
07_00115.jpg,12.444998,22.071825,rejected,blurry(var=12.4<100.0),
07_00116.jpg,15.034179,20.777617,rejected,blurry(var=15.0<100.0),
07_00117.jpg,13.510471,21.248990,rejected,blurry(var=13.5<100.0),
07_00118.jpg,15.381379,21.752944,rejected,blurry(var=15.4<100.0),
07_00119.jpg,14.784679,22.787370,rejected,blurry(var=14.8<100.0),
07_00120.jpg,12.441013,21.228110,rejected,blurry(var=12.4<100.0),
07_00121.jpg,13.817365,23.809878,rejected,blurry(var=13.8<100.0),
07_00122.jpg,12.810222,24.392146,rejected,blurry(var=12.8<100.0),
07_00123.jpg,16.177225,27.146402,rejected,blurry(var=16.2<100.0),
07_00124.jpg,11.488861,26.383928,rejected,blurry(var=11.5<100.0),
07_00125.jpg,13.443345,25.797063,rejected,blurry(var=13.4<100.0),
07_00126.jpg,8.626196,25.698886,rejected,blurry(var=8.6<100.0),
07_00127.jpg,5.760782,23.348998,rejected,blurry(var=5.8<100.0),
07_00128.jpg,6.946506,25.233863,rejected,blurry(var=6.9<100.0),
07_00129.jpg,5.643784,25.435767,rejected,blurry(var=5.6<100.0),
07_00130.jpg,3.975608,24.705576,rejected,blurry(var=4.0<100.0),
07_00131.jpg,3.809346,25.851770,rejected,blurry(var=3.8<100.0),
07_00132.jpg,8.215286,24.795554,rejected,blurry(var=8.2<100.0),
07_00133.jpg,5.551978,23.675020,rejected,blurry(var=5.6<100.0),
